,start_text,start_index,end_text,end_index,text,timestamp
1,S T E N O G R A M A,0,şedinţei Senatului din 10 octombrie 2022,21, ,"(60.0, 12525.38)"
2,şedinţei Senatului din 10 octombrie 2022,21,S U M A R,65, ,"(60.0, 12525.38)"
3,S U M A R,65,–,7017, unu dezbaterea si adoptarea proiectului de hotarare privind bugetul senatului opt romaniei pe anul doua mii douazeci si trei doi dezbaterea si adoptarea proiectului de hotarare pentru modificarea art opt din paisprezece hotararea senatului nr douazeci si sase doua mii douazeci si doi privind investigarea cazurilor de abuzuri sexuale sau a oricaror abuzuri fizice impotriva minorilor din serviciile de tip rezidential aflate in subordinea directiilor generale de asistenta sociala si protectie a copilului douazeci si noua dezbaterea si adoptarea proiectului de lege privind aprobarea ordonantei patruzeci patruzeci si unu saizeci si opt guvernului nr treizeci si cinci doua mii douazeci si doi pentru modificarea ordonantei guvernului nr patruzeci si unu o mie noua sute nouazeci si patru privind autorizarea platii cotizatiilor la organizatiile internationale interguvernamentale la care romania este parte precum si pentru aprobarea platii cotizatiilor anuale in vederea participarii institutului national de statistica ,"(6030.66, 6455.66)"
4,–,7017,–,7017,,"(60.0, 12525.38)"
5,–,7017,–,7017,,"(60.0, 12525.38)"
6,–,7017,–,7017,,"(60.0, 12525.38)"
7,–,7017,S T E N O G R A M A,15433, romania in calitate de asociat in cadrul comitetului de statistica si guvernanta in statistica al organizatiei pentru cooperare si dezvoltare economica si de membru institutional in cadrul institutului international de statistica din legea nr patruzeci si sapte o mie noua sute nouazeci si doi privind organizarea si functionarea curtii constitutionale republicata ,"(3706.66, 11206.38)"
8,S T E N O G R A M A,15433,şedinţei Senatului din 10 octombrie 2022,15454, ,"(60.0, 12525.38)"
9,şedinţei Senatului din 10 octombrie 2022,15454,Doamna Alina-Ștefania Gorghiu:,15763, sedinta a inceput la ora cincisprezece zece lucrarile sedintei au fost conduse de doamna alina stefania gorghiu vicepresedinte al senatului asistata de domnul ion mocioalca inlocuit de domnul sorin lavric si domnul eugen pirvulescu secretari ai senatului ,"(60.0, 12525.38)"
10,Doamna Alina-Ștefania Gorghiu:,15763,Doamna Cristina-Mariana Stocheci:,17921, stimati colegi va rog sa luati loc in sala pentru a putea deschide sedinta senatului de astazi zece octombrie doua mii douazeci si doi voi conduce aceasta sedinta impreuna cu colegii mei secretari ion mocioalca si eugen pirvulescu ordinea de zi pentru sedinta plenului de astazi si programul de lucru stabilite de biroul permanent al senatului si comitetul liderilor grupurilor parlamentare au fost distribuite si afisate pe pagina de internet a senatului conform dispozitiilor art o suta treizeci si sapte coroborat cu prevederile art o suta treizeci si sase din regulamentul senatului in conformitate cu hotararea biroului permanent al senatului adoptata cu acordul prealabil al comitetului liderilor sedinta plenului se desfasoara prin mijloace electronice in conformitate cu procedura prevazuta la art o suta unsprezece din regulamentul senatului in cadrul dezbaterilor generale va putea sa ia cuvantul un singur reprezentant al fiecarui grup parlamentar pentru maximum doua minute iar reprezentantul senatorilor neafiliati poate interveni pentru maximum un minut pentru operativitate vom desfasura dezbaterile asupra punctelor inscrise pe ordinea de zi in prima parte dupa inchiderea lor in a doua parte se va desfasura sesiunea de vot final conform hotararii comitetului liderilor grupurilor parlamentare va informez ca programul de dezbateri generale va fi astazi pana la ora saptesprezece zero conform deciziei comitetului liderilor urmand ca la ora saptesprezece zero sa fie partea a doua de vot final vom trece la sectiunea i a ordinii de zi la punctul unu sectiunea i avem proiect de hotarare privind bugetul domnule lider voiati pe procedura dupa in regula punctul unu sectiunea i proiectul de hotarare privind bugetul senatului romaniei pe anul doua mii douazeci si trei va informez ca proiectul de hotarare este afisat pe pagina de internet a senatului daca doamna chestor cristina mariana stocheci va prezenta microfonul sase o sa va rog sa l deschideti pentru ca doamna chestor sa prezinte plenului proiectul de buget al senatului romaniei pe doua mii douazeci si trei dupa care va dau cuvantul pentru interventii doamna chestor va rog aveti cuvantul ,"(1079.76, 1140.3999999999999)"
