,start_text,start_index,end_text,end_index,text,timestamp,start,end
1,S T E N O G R A M A,0,şedinţei Senatului din 19 aprilie 2022,21, ,"(150.0, 10498.94)",150.0,10498.94
2,şedinţei Senatului din 19 aprilie 2022,21,S U M A R,63, ,"(150.0, 10498.94)",150.0,10498.94
3,S U M A R,63,S T E N O G R A M A,5463, unu aprobarea ordinii de zi si a programului de lucru patru cincizeci si unu de mii sase sute cincizeci si unu doi aprobarea solicitarii de retragere din procesul legislativ a unei initiative cinci legislative trei dezbaterea si adoptarea proiectului de hotarare privind vacantarea unui mandat de sase senator patru dezbaterea si adoptarea raportului de activitate al consiliului de monitorizare a opt implementarii conventiei privind drepturile persoanelor cu dizabilitati pe anul doua mii douazeci si unu cinci dezbaterea si adoptarea proiectului de lege pentru ratificarea acordului dintre zece saisprezece guvernul romaniei si guvernul republicii moldova privind implementarea cincizeci si unu cincizeci si doi programului de asistenta tehnica si financiara in baza unui ajutor financiar nerambursabil in valoare de o suta de milioane de euro acordat de romania republicii moldova semnat la chisinau la unsprezece februarie doua mii douazeci si doi din legea nr patruzeci si sapte o mie noua sute nouazeci si doi privind organizarea si functionarea curtii constitutionale republicata ,"(2933.38, 2948.1800000000003)",2933.38,2948.1800000000003
4,S T E N O G R A M A,5463,şedinţei Senatului din 19 aprilie 2022,5484, ,"(150.0, 10498.94)",150.0,10498.94
5,şedinţei Senatului din 19 aprilie 2022,5484,Domnul Florin-Vasile Cîțu:,5742, sedinta a inceput la ora cincisprezece optsprezece lucrarile sedintei au fost conduse de domnul florin vasile citu presedintele senatului asistat de domnul eugen pirvulescu si domnul ion narcis mircescu secretari ai senatului ,"(2056.0, 2056.0)",2056.0,2056.0
6,Domnul Florin-Vasile Cîțu:,5742,Domnul Ion-Narcis Mircescu (de la prezidiu):,6823, buna ziua liderii de grup daca se poate sa vina pana la prezidiu liderii de grup va rog frumos pana la cincisprezece ,"(1874.0, 1876.0)",1874.0,1876.0
7,Domnul Ion-Narcis Mircescu (de la prezidiu):,6823,Domnul Florin-Vasile Cîțu:,6899, da de la saisprezece sunt com urile ,"(150.0, 10498.94)",150.0,10498.94
8,Domnul Florin-Vasile Cîțu:,6899,Domnul Ionuț Neagu:,7216, ok deci pana la punctul cincisprezece de unde incep com urile deci va supun votului sa pentru a avea aceasta ordine de zi astazi cine este pentru perfect cincizeci si noua de voturi pentru vom dezbate astazi ordinea de zi pana la punctul cincisprezece inclusiv domnul neagu pe procedura inteleg ,"(2062.0, 8465.68)",2062.0,8465.68
9,Domnul Ionuț Neagu:,7216,Domnul Florin-Vasile Cîțu:,7584, cred ca domnul presedinte al senatului stie care i procedura sau daca nu stie o sa afle tin sa i multumesc ca dupa douazeci si noua de sedinte e a treia sedinta la care binevoieste sa fie prezent speram ca o sa l vedem mult mai des nu are de ce sa aiba trac cum am putut noi trece la primul mandat cred ca asa poate trece si dumnealui multumesc ,"(2126.0, 2148.0)",2126.0,2148.0
10,Domnul Florin-Vasile Cîțu:,7584,Domnul Virgil Guran:,11918, va multumesc domnule senator pentru incurajari ce ne am face noi fara aceste incurajari sa mergem mai departe ordinea de zi pentru sedinta plenului de astazi a fost deja distribuita daca nu sunt comentarii va supun votului ordinea de zi va rog sa votati saptezeci si cinci de voturi pentru ordinea de zi a fost aprobata aici cartelele le ati gasit deja sau deci saptezeci si cinci plus doi saptezeci si sapte de voturi multumesc programul de lucru pentru aceasta zi lucrarile plenului senatului de la ora cincisprezece zero la ora saisprezece zero dezbaterea initiativelor legislative inscrise pe ordinea de zi si apoi vot final daca sunt interventii in legatura cu acest program daca nu sunt interventii supun votului programul de lucru prezentat va rog sa votati saptezeci si trei de voturi plus un vot fara cartela saptezeci si patru de voturi pentru stimati colegi trecem la sectiunea i a ordinii de zi la punctul unu avem aprobarea solicitarii de retragere din procesul legislativ a unei initiative legislative stimati colegi va reamintesc ca in conformitate cu prevederile art nouazeci si sapte alin din constitutia romaniei republicata presedintele senatului florin citu supun votului proiectul de hotarare va rog sa votati cu optzeci si unu de voturi pentru si o abtinere punctul doi a fost aprobat punctul trei raportul de activitate al consiliului de monitorizare a implementarii aveti o interventie domnule guran va rog pe procedura ,"(2152.0, 2262.0)",2152.0,2262.0
