,start_text,start_index,end_text,end_index,text,timestamp
1,S T E N O G R A M A,0,şedinţei Senatului din 17 octombrie 2022,21, ,"(600.0, 8681.5)"
2,şedinţei Senatului din 17 octombrie 2022,21,S U M A R,65, ,"(600.0, 8681.5)"
3,S U M A R,65,S T E N O G R A M A,1120, unu aprobarea prelungirii la saizeci de zile a termenului de dezbatere si adoptare a unei doi initiative legislative doi adoptarea tacita prin implinirea termenului pentru dezbatere si adoptare la treisprezece zece si paisprezece octombrie doua mii douazeci si doi a unor initiative legislative trei dezbaterea si adoptarea proiectului de lege privind consiliul superior al unsprezece doua mii patru sute douazeci si sase douazeci si sapte magistraturii din legea nr patruzeci si sapte o mie noua sute nouazeci si doi privind organizarea si functionarea curtii constitutionale republicata ,"(2012.86, 2958.6200000000003)"
4,S T E N O G R A M A,1120,şedinţei Senatului din 17 octombrie 2022,1141, ,"(600.0, 8681.5)"
5,şedinţei Senatului din 17 octombrie 2022,1141,Doamna Alina-Ștefania Gorghiu:,1415, sedinta a inceput la ora cincisprezece doisprezece lucrarile sedintei au fost conduse de doamna alina stefania gorghiu vicepresedinte al senatului asistata de domnul ion mocioalca si domnul eugen pirvulescu secretari ai senatului ,"(1148.94, 1148.94)"
6,Doamna Alina-Ștefania Gorghiu:,1415,Domnul Claudiu-Richard Târziu:,3194, stimati colegi senatori o sa va rog sa doamnelor senatoare domnilor senatori o sa va rog sa luati loc in banci declar sedinta deschisa la plenul senatului de astazi domnule pirvulescu va astept multumesc voi conduce aceasta sedinta impreuna cu cei doi colegi secretari domnul senator mocioalca domnul senator pirvulescu secretari ai senatului ordinea de zi pentru plenul sedintei de astazi si programul de lucru stabilite de biroul permanent al senatului si comitetul liderilor grupurilor parlamentare au fost distribuite afisate pe pagina de internet a senatului conform art o suta treizeci si sapte coroborat cu art o suta treizeci si sase din regulamentul senatului de asemenea in conformitate cu hotararea biroului permanent al senatului adoptata cu acordul prealabil al comitetului liderilor grupurilor parlamentare sedinta plenului senatului se desfasoara prin mijloace electronice in conformitate cu procedura prevazuta la art o suta unsprezece din regulamentul senatului in cadrul dezbaterilor generale poate lua cuvantul cate un singur reprezentant al fiecarui grup parlamentar pentru doua minute maximum iar reprezentantul senatorilor neafiliati poate interveni pentru maximum un minut asa cum stiti pe aceasta procedura pentru operativitate in prima parte a sedintei de plen se va desfasura dezbaterea asupra punctelor inscrise pe ordinea de zi dupa ce se incheie partea de dezbateri urmeaza partea a doua a sedintei in care se desfasoara sesiunea de vot final conform hotararii comitetului liderilor grupurilor parlamentare vom trece la prima sectiune a ordinii de zi dar pe pe procedura da il invit la microfon pe domnul senator tarziu liderul grupului aur va rog ,"(1165.06, 1227.7)"
7,Domnul Claudiu-Richard Târziu:,3194,Doamna Alina-Ștefania Gorghiu:,4227, multumesc doamna presedinte interimar stiti ce urmeaza sa discutam astazi sunt trei legi extrem de importante si de aceea va propun asa cum alaturi de colegii mei din opozitie am propus si in biroul permanent sa revenim la discutia in plen sa revenim la sistemul de dezbateri obisnuit pentru ca nu mai este justificat acel sistem hibrid care ne taie dreptul la cuvant care nu ne lasa sa dezbatem si sa propunem amendamente care una peste alta face ca totul aici sa se petreaca intr un soi de simulacru chiar daca sunt colegi de ai dumneavoastra care au preferat sa ramana acasa si sa voteze online ca ei asa stiau cred ca putem cei care suntem de fata sa dezbatem si sa votam in cunostinta de cauza deci propun plenului sa voteze revenirea la sistemul obisnuit de sedinte pentru ca sistemul hibrid sistemul acesta jumatate in sala jumatate online nu mai este justificat nici de pandemie nici de vreo conferinta internationala care ne a ocupat cladirea multumesc ,"(1228.8200000000002, 1312.7)"
8,Doamna Alina-Ștefania Gorghiu:,4227,Domnul Cătălin-Daniel Fenechiu:,4351, multumesc il invit la microfon pe liderul pnl domnul senator fenechiu aveti cuvantul ,"(1312.7, 5490.5)"
9,Domnul Cătălin-Daniel Fenechiu:,4351,Doamna Alina-Ștefania Gorghiu:,4955, multumesc doamna presedinta la solicitarea presedintelui comisiei de agricultura am si eu o solicitare in legatura cu l572 doua mii douazeci si doi propunerea legislativa pentru modificarea si completarea legii nr o suta saizeci o mie noua sute nouazeci si opt pentru organizarea si exercitarea profesiunii de medic veterinar si pentru abrogarea pct treizeci si cinci din anexa nr unu a ordonantei guvernului nr patruzeci si doi doua mii patru privind organizarea activitatii sanitar veterinare si pentru siguranta alimentelor solicit extinderea perioadei de adoptare la saizeci de zile datorita complexitatii proiectului multumesc mult ,"(1321.26, 1348.3)"
10,Doamna Alina-Ștefania Gorghiu:,4955,Domnul Cătălin-Daniel Fenechiu:,5023, ce marginal e va rog ,"(1227.7, 7503.5)"
